9122|Mobile Peak Holdings, Ltd.                       
7844|MOBILE SYSTEM TECHNOLOGIES INC.                  
11840|Mobile Technologies Inc                         
3842|MobileAria                                       
12975|MobileDemand, LC                                
10072|MobileEco Co., Ltd.                             
1342|Mobility Electronics                             
7524|MobilMAX Technology Inc.                         
7538|Mobiltex Data Ltd.                               
11354|Mobilus Automotive Inc                          
6890|Mobilygen Corporation                            
6906|Mobinnova Corp.                                  
5621|Mobitek Communication Corp.                      
8259|Mobius Microsystems                              
7596|MOBOTIX AG                                       
1875|Mocom Softeare GmbH & Co. KG                     
7864|MODACOM CO., LTD.                                
7028|MODAFUN, Inc.                                    
6638|Modern Marketing Concepts Inc.                   
7019|Modiotek Co., Ltd.                               
6538|MODMEN Co., Ltd.                                 
8072|Modu Ltd.                                        
6855|Modular Communication Systems, Inc.                 
8956|ModusLink Global Solutions, Inc.                    
6282|Moeller                                             
9362|Mofiria Corporation                                 
10242|Moixa Technology                                   
12980|Moji Vina Intelligent Grinding Devices Co., Ltd.   
2496|Molecular Devices LLC                               
1071|Molex LLC                                           
12582|Momax Technology (HK) Ltd.                         
2144|Momentum Data System                                
1095|Momentum Microsystems                               
1857|Momentum US Inc.                                    
9689|Monarch Innovative Technologies Pvt. Ltd.           
6376|Mondo Systems                                       
10144|Mondokey Limited                                   
4207|Money Controls                                      
5632|Monisys Limited                                     
9949|Monnit Corp.                                        
5791|Monolith Inc.                                       
11465|Monolithic Power Systems Inc.                      
11814|Monoprice, Inc.                                    
6430|Monsoon Multimedia Inc.                             
10937|Monsoon Solutions, Inc.                            
4553|Monster                                             
7491|Montage Technology, Inc.                            
7604|Montalvo Systems                                    
1382|Monterey International Corp.                        
4531|MONYA Corporation                                   
9813|Moog Inc.                                           
6915|Moog Japan Ltd.                                     
9826|MOOG Music Inc.                                     
7686|Moore Industries International                      
11216|mophie, LLC                                        
4914|Moral Follow System Co., Ltd.                       
4935|Moravian Instruments, Inc.                          
8473|MoreDNA Technology Co., Ltd.                        
2245|Moreton Bay                                         
8820|Morgan Schaffer Inc.                                
9489|Morita Tech Co., Ltd.                               
9973|Morning Star Digital Connector Co., Ltd.            
8074|Morning Star Industrial Co., Ltd.                   
13083|Morningstar FX Pte Ltd                             
3070|Morphy Planning & Co., Ltd                          
12891|Morse Micro                                        
12322|MORSON JAPAN Co., Ltd.                             
5617|Mortara Instrument, Inc.                            
10806|MOS Co., Ltd.                                      
1578|MosArt Semiconductor Corp.                   
38672|Moschip Semiconductor Technology            
7881|MOSER BAER INDIA LIMITED                     
11283|MOST WELL Technology Corp.                  
10380|Moswell Co., Ltd.                           
7525|Moteurs LEROY SOMER                          
9007|Motic China Group Co., Ltd.                  
6872|Motion Control i Västerås AB                 
9899|Motion Control Systems, Inc.                 
10271|Motion Control, Inc.                        
6255|Motion Lingo, LLC                            
3076|MOTO Development Group, Inc.                 
11392|motomobile AG                               
1332|Motorola                                     
1970|Motorola BCS                                 
1063|Motorola Electronics Taiwan Ltd.             
6413|Motorola GSG                                 
3140|Motorola iDEN                                
8888|Motorola Mobility Inc.                       
1788|Motorola Semiconductor Products Sector/US    
3245|Motorola Solutions                           
12154|MOTORTECH GmbH                              
4376|MotoSAT                                      
7297|MOTOSOFT b.v.                                
13151|Motrex Co., Ltd.                            
10016|motrona GmbH                                
2020|Movado Enterprise Co., Ltd.                  
8274|Movidius Ltd.                                
6030|Movimento Group AB                           
9326|Movinto Fun AB                               
4362|Moxa Inc.                                    
3380|Moxi Digital, Inc.                           
10107|Moxtek, Inc                                 
6846|MP3Car.com Inc                               
7273|MPB Communications                           
4875|MPC Products                                 
10613|MPC Research Ltd.                           
9592|MPEC Technology Limited                      
8201|MPEDIA                                       
7342|MPMAN                                        
2658|MPMan.com, Inc.                              
5960|MQP Electronics Ltd.                         
9682|MRA Tek LLC                                  
8135|mrs GmbH                                     
11930|MS Solutions Co., Ltd.                      
9995|MSHeli Srl                                   
11527|MSI.TOKYO, Inc.                             
7695|mSilica Inc.                           
5615|MSilicon Electronics, Inc.             
3751|MSL Enterprises Corp.                  
6944|MStar Semiconductor, Inc.              
7701|mStation                               
9930|MSY Inc.                               
4955|M-System Co., Ltd.                     
2284|M-Systems Flash Disk Pioneers          
2554|Mtek Vision                            
12374|MTHL PTY LTD                          
6653|MTI Instruments                        
12836|MTM Industrial Ltd.                   
3391|MTS Systems Corporation                
6318|MTT Corporation                        
9616|Much-In International Inc.             
13072|Mudita sp. z o.o.                     
11943|Muhanbit                              
2603|Muller & Sebastiani Elektronik GmbH    
7718|Multi Channel Systems MCS GmbH         
10833|Multiclet Corp.                       
8800|Multigig, Inc.                         
3089|Multigon Industries                    
13090|Multilane Inc.                        
6057|MULTIMEDIA GAMES, INC.                 
9838|Multimedia Link, Inc.                  
7536|MULTIPLE ACCESS COMMUNICATIONS LTD.    
6152|Multiplex Engineering Inc.             
9696|MULTIPLEX Modellsport GmbH & Co. KG    
2317|MULTIPORT Computer Vertriebs GmbH      
10764|MultiSoft Systems Ltd.                
1760|Multi-Tech Systems, Inc.               
1192|Multivideo Labs, Inc.                  
10823|Mundo Reader SL                       
11249|Murakami Color Research Laboratory    
4420|MURATA MACHINERY, LTD.                 
2997|Murata Manufacturing Co., Ltd.         
6332|Muro Co., Ltd                          
9079|Musa srl                               
6569|Musashi Co., Ltd.                      
8854|Musashi Engineering Company Limited    
9149|Musashi Engineering, Inc.              
4864|Muscle Corporation                     
6618|MUSE Inc.                              
4224|Musetel Co., Ltd.                      
2909|Music Playground Inc.                  
2894|Musical Electronics Ltd.               
9648|Musical Fidelity                       
2418|Musicbird                                                
6570|musicobo                                                 
4752|Musicus GmbH                                             
3165|Musitronics GmbH                                         
1375|Mustek Systems Inc.                                      
8022|MUT                                                      
10658|MUTEC GmbH                                              
8094|MUTECH LIMITED                                           
9406|Mutewatch AB                                             
3120|MUTOH EUROPE N.V.                                        
5479|MUTOH Industries Ltd.                                    
8390|Mutto Optronics Corporation                              
8477|Mutualink, Inc.                                          
8043|Muve, Inc.                                               
7005|MV Circuit Design, Inc.                                  
5486|MVox Electronics                                         
5176|My3ia (Beijing) Technology Ltd.                          
3422|MYACOM LTD                                               
5659|MYCOM, INC.                                              
12811|MyGnar Inc D.B.A. Gnarbox Inc.                          
9857|MYLAPS B.V.                                              
11866|Mysher Technology Co., Ltd.                             
10872|mySkin, Inc.                                            
1231|Myson Century, Inc.                                      
6924|MYTECS Co., Ltd.                                         
9678|MYTEK DIGITAL                                            
12719|MyTek Electronics Corp                                  
8233|MYTRAK HEALTH SYSTEM INC.                                
7886|MyungMin Systems, Inc.                                   
6888|Myway Labs Co., Ltd.                                     
9095|N&S Services, Inc. dba XIM Technologies                  
1297|N*ABLE Technologies, Inc (Data Book)                     
1714|N*ABLE Technologies, Inc.                                
8273|N.A.T. GmbH                                              
7842|N.V. Nederlandsche Apparatenfabriek Nedap              
10049|N2 Imaging Systems                                      
4584|NAAT Technology Corp.                                    
11218|Nabtesco Corporation                                    
5237|NAC Image Technology Incorporated                        
12933|Nacon                                                   
6062|NAD Electronics International/A Div. of Lenbrook Ind.    
4322|Nada Electronics, Ltd.                                   
5158|NADEX Co., Ltd.                                          
2142|NaftEL Technologies LTD.                                 
2927|Nagano Japan Radio Co., Ltd                              
11442|NAGANO KEIKI CO., LTD.                                  
2980|Nagano Oki Electric Co., Ltd.                            
6343|Nagano Tectron Co., Ltd                                        
10124|NAGATA ELECTRIC CO., LTD.                                     
11605|Nagravision SA                                                
10138|Naim Audio Limited                                            
4790|Naito Densei Machida Mfg. Co., Ltd.                            
6175|NAKAJIMA ALL Co., Ltd.                                         
2805|Nakamichi                                                      
2109|Nakayo Telecommunication, Inc.                                 
4363|NAKI INTERNATIONAL                                             
8215|NAL Research Corporation                                       
3351|NALTEC, Inc.                                                   
2970|Namco Limited                                                  
12073|Namirial SPA                                                  
7949|NAMOS                                                          
10748|Namsung Corporation                                           
8754|NAMUGA Co., Ltd.                                               
11834|Nanaboshi Electric Mfg. Co., Ltd.                             
12270|Nanchang BYD Electronics Co., Ltd.                            
11515|Nanchang Haozhun Electronics Co., Ltd.                        
12511|Nanchang UniteTec Technology Co., Ltd.                        
8774|Nanjing Frentec Co., Ltd.                                      
10633|Nanjing Fujitsu Electronics Information Technology Co., Ltd   
10549|Nanjing Magewell Electronics Co., Ltd.                        
8960|Nanjing Magon Opto-Electrical Science & Technology Co.         
6790|Nanjing Qinheng Microelectronics Co., Ltd.                     
12915|Nanjing Semidrive Technology Ltd.                             
8280|NANO RIVER TECHNOLOGIES                                        
11372|Nano TouchSystems co., Ltd.                                   
7841|NANOBASE                                                       
7008|NanoDrop Technologies, Inc.                                    
7722|NANOFORTI INC.                                                 
11480|Nanoport Technology, Inc.                                     
3855|NANOPTIX INC.                                                  
8229|NANOSENSE                                                      
6424|NanoSystem Solutions, Inc.                                     
10543|Nanotec Electronic GmbH & Co. KG                              
9635|Nanoteq (Pty) Ltd.                                             
11135|NanoTS Co., Ltd.                                              
8079|Narda Safety Test Solutions GmbH                               
8449|NAS Technologies Corp.                                         
7719|NASA / Johnson Space Center / EV2                              
12232|Nash Industries (I) Pvt Ltd                                   
4830|National Display Systems                                       
7692|NATIONAL HYBRID, INC.                                          
14627|National Instruments                                          
1025|National Registry Inc.                                         
5469|National Rejectors, Inc. GmbH                                  
1024|National Semiconductor                          
1954|National Technical Systems                      
6645|Nationz Technologies Inc.                       
6092|Native Instruments GmbH                         
2231|NATSU Corporation Limited                       
4893|Natural Point                                   
10210|Natus Medical Incorproated                     
6773|Nautilus Hyosung                                
9483|Nautilus Lifeline Ltd.                          
10773|navAero AB                                     
12289|Navajo Incorporated                            
8488|Naval Research Laboratory                       
7237|NavCom Technology Inc.                          
7142|NAVENTO TECHNOLOGIES                            
7386|NAVICO                                          
9438|Navicron                                        
10386|NAVIgard                                       
10411|Navigil Ltd.                                   
7210|NAVIGON AG                                      
3136|Navini Networks, Inc                            
6301|Navionics Inc.                                  
6952|NAVIsis Inc.                                    
4253|NAVIUS CO., LTD.                                
5655|Navman                                          
9407|NBS Payment Solutions, Inc.                     
3929|NCI/Newcomb Company, Inc.                       
2016|NCP Engineering                                 
1028|NCR Corporation                                 
6733|N-CRYPT, Inc.                                   
6900|NCS Pearson, Inc.                               
3206|NDA Technologies, Inc.                          
3840|ndd Medizintechnik AG                           
6379|nDezign, Inc.                                   
9563|NDI Technologies, Inc.                          
5830|NDS Surgical Imaging, LLC                       
2595|NDS Technologies Israel Ltd.                    
13178|Neatframe Limited                              
8456|NEATO ROBOTICS                                  
1033|NEC Corporation                                 
2913|NEC Display Solutions, Ltd.                     
3244|NEC Electronics (Europe) GmbH                   
2734|NEC infrontia Corporation                       
13005|NEC Personal Computers, Ltd.                   
2461|NEC San-ei Instruments, Ltd.                    
3990|NEC-Mitsubishi Electric Visual Systems Corp.    
3148|Needham's Electronics Inc                       
9319|Nektar Technology, Inc.                         
11928|Nekteck, Inc.                             
9312|NELS, Ltd.                                 
3677|Neltron Industrial Co., Ltd.               
6712|Nemo-Q International AB                    
4559|Nemoto Kyorindo Co., Ltd.                  
7439|NEO ELECTRONICS (HK) CO., LIMITED          
2796|Neodio Technologies Corporation            
2791|Neodym Systems Inc.                        
8658|NeoLAB Convergence                         
2513|NeoMagic Inc.                              
9655|Neomitic Technologies S.A. de C.V.         
1294|Neon Technology, Inc.                      
5430|Neonode Technologies AB                    
7713|NEONUMERIC                                 
2442|Neopost                                    
6286|Neopost Technologies                       
9777|NEOPROT TECNOLOGIA EM INFORMATICA LTDA.    
2964|NEOREX Co., Ltd.                           
3642|Neostar Technology Co., Ltd.               
7183|NEOTECHKNO                                 
12740|Neotion SA                                
7693|NEOWAVE                                    
2786|NERA SATCOM ASA                            
11056|Neratec Solutions AG                      
8316|NESA International, Inc.                   
9316|Nestlabs                                   
3572|Net & Sys Co., Ltd.                        
11381|Net And Print Inc.                        
2046|Net Eyes, Inc.                             
8433|NET GmbH                                   
6302|Net Insight AB                             
12195|Net Vision Co., Ltd.                      
6044|Net-2Com Corporation                       
3544|Netac Technology Co., Ltd.                 
11307|NetAlly                                   
9690|NETATMO                                    
3965|NetBotz, Inc.                              
11873|NetBurner, Inc.                           
8031|NETCLEUS SYSTEMS Corporation               
7835|Netcom Sicherheitstechnik GmbH             
8718|NetComm Ltd.                               
2590|Netcraft (Pty) Ltd.                        
5938|NETENRICH INC.                             
2118|NETGEAR, Inc.                              
4598|NetIndex Inc.                              
7141|NetLogic Microsystems                      
9284|NetModule AG                               
4109|NETOPIA, INC.                                                 
8069|Netronix Inc.                                                 
12551|NETSCOUT                                                     
11965|Netstor Technology Co., Ltd.                                 
7459|Netsushin Co., Ltd.                                           
8768|NETTALK.COM INC.                                              
11627|NetUP Inc.                                                   
2998|Network Alchemy                                               
1751|Network Computing Devices (NCD)                               
3169|Network Security Technology Co.                               
2008|Network Suginami Kokoto                                       
1879|Network Technologies, Inc.                                    
3533|NetworkFab Corporation                                        
1484|Neue ELSA GmbH                                                
6931|Neuf Cegetel                                                  
6955|Neural Image Co., Ltd.                                        
9052|Neuralieve                                                    
2895|Neuralog, Inc.                                                
5603|NEURICAM SPA                                                  
12006|NEURODIGITAL TECHNOLOGIES, S.L.                              
11995|NeuroHabilitation Corporation                                
9725|Neuromonics Inc.                                              
2052|Neuron                                                        
10740|NeuroSky, Inc.                                               
2315|Neurosmith                                                    
2926|Neurosoft, Inc.                                               
3601|Neurotec                                                      
11356|Neusoft Corporation                                          
9656|Neutronics Inc.                                               
2809|NEW AFA TECHNOLOGY CO., LTD                                   
8313|New Concept Gaming Ltd.                                       
9320|New Cosmos Electric Co., Ltd.                                 
12368|New Focus Lighting & Power Technology (Shanghai) Co., Ltd.   
6716|New Image Co., Ltd.                                           
11931|New Imaging Technologies                                     
6150|New Index AS                                                  
13154|New IT Project LLC                                           
11125|New Matter                                                   
1355|New Media Corporation                                         
6704|New Media Life                                                
1812|New Motion International Co., Ltd                             
4529|New Motion Tec. Corp.                                         
6359|New Scale Technologies                                        
12426|New Sensor Corporation dba Electro-Harmonix                  
1599|New Technology Cable Ltd.                                     
11178|New World Technologies Inc.                                  
11070|NewAE Technology Inc.                                        
3933|NewAge International, LLC                      
3287|NEWCHIP S.r.l.                                 
5239|Newcom Inc Xiroku Division                     
2666|Newcom Inc.                                    
1738|Newer Technology, Inc.                         
2864|NewHeights Software                            
4134|Newly Corporation                              
4809|Newmen Technology Corp. Ltd.                   
1271|Newnex Technology Corp.                        
4173|Newport Corporation                            
7154|Newport Media, Inc.                            
6492|NewSight                                       
10077|NewSoc Tech Limited                           
5413|Newson Engineering NV                          
10206|Newtec Cy                                     
12847|NewTec GmbH                                   
12671|Nexcelom Bioscience LLC                       
9077|Nexell Co., Ltd.                               
6256|Nexio Co., Ltd.                                
11074|NEXO S.A.                                     
12804|Nexperia B.V.                                 
7807|NEXS ELECTRONIC CORP.                          
10637|NEXT Biometrics                               
7991|Next Step Solutions Limited                    
11774|Next Thing Co.                                
10980|Next! s.c. Slawomir Piela, Bartlomiej Dryja   
11327|Nextbit Systems, Inc.                         
3134|NEXTCELL INC.                                  
2691|NextComm, Inc.                                 
9026|nextEDGE Technology, K.K.                      
4244|NextEngine, Inc.                               
13172|Nextorage Corporation                         
12303|NextVPU (Shanghai) Co., Ltd.                  
7370|NextWave Broadband Inc.                        
4690|Nextway Co., Ltd.                              
6438|NextWindow Limited                             
5814|Nexus Technology Inc.                          
6621|NEXVU TECHNOLOGIES, Inc.                       
3402|NF Corporation                                 
11038|NFUZD Technology Inc                          
9497|n-gineric gmbh                                 
11476|NGK SPARK PLUG CO., LTD.                      
8172|NIAN YEONG ENTERPRISE CO., LTD.                
3577|Nice Fountain Industrial Co., Ltd.             
5800|Nice Systems                                   
5537|Nicety Technologies Inc.                       
9469|Nichiyu Giken Kogyo Co., Ltd.                  
14468|Nicolet Biomedical Inc., a Viasys Healthcare Co.       
3684|Nida Corporation                                        
5391|Nidec Nemicon Corporation                               
1914|NIDEC SANKYO CORPORATION                                
1998|Nidec-Shimpo Corp.                                      
2752|Nidek Co., Ltd.                                         
4975|Nielsen Media Research                                  
3896|Nien-Yi Industrial Corp.                                
3750|Nihon Computer Co., Ltd.                                
3384|Nihon Culture-soft Service Co., Ltd.                    
8835|NIHON DEMPA KOGYO Co., Ltd.                             
6417|Nihon Dengyo Kosaku Co., Ltd.                           
4021|NIHON DENJI SOKKI CO., LTD.                             
10639|NIHON DENON CO., LTD.                                  
5827|Nihon Kaiheiki Ind. Co., Ltd.                           
1679|Nihon Kohden Corporation                                
11203|Nihon Mechatronics Co., Ltd.                           
6891|NIHON UNICA CORPORATION                                 
1432|Niigata Canotec Co., Inc.                               
7087|NIIGATA SEIMITSU CO., LTD.                              
4524|Nike, Inc.                                              
9271|NIKETECH ELECTRONICS GROUP LIMITED                      
9119|Nikola Engineering Inc.                                 
1200|Nikon Corporation                                       
5489|NIKON-TRIMBLE CO., LTD.                                 
12739|NimbeLink                                              
13087|Nimble For Good PCB                                    
12818|Ningbo Aiyinmei Electroacoustic Technology Co., Ltd.   
12365|Ningbo Alline Electronic Technology Co., Ltd.          
6449|Ningbo Broad Telecommunication Co., Ltd.                
12302|Ningbo Deli Kebei Technology Co., Ltd.                 
7432|NINGBO HENTEK DRAGON ELECTRONICS CO., LTD.              
12402|Ningbo Hua Gao Mdt InfoTech Ltd.                       
9607|Ningbo Jiatang Electronic Co., Ltd.                     
11938|Ningbo Kangda Electronic Co., Ltd.                     
12297|Ningbo Litesun Electronics Co., Ltd.                   
12248|Ningbo Mainning Electronics Co., Ltd.                  
11976|Ningbo Prime Electronic Co., Ltd.                      
11064|Ningbo Rixing Electronics Co., Ltd.                    
13198|NINGBO SANDINRAYLI IMPORT & EXPORT CO., LTD            
12753|NingBo Schinrich Cable Manufacturing Co., Ltd.         
7557|NINGBO SHUNSHENG COMMUNICATION APPARATUS CO., LTD.      
9181|Ningbo Sunny Opotech Co., Ltd.                          
11410|Ningbo Yinzhou Shengke Electronics Co., Ltd.           
1406|Nintendo Co., Ltd.                                      
5016|Nintendo of America                                     
4246|NIO Corporation                                         
8884|NIPPON ANTENNA Co., Ltd.                      
5954|Nippon Chemi-Con Corp.                        
5043|Nippon Dics Co., Ltd.                         
1769|Nippon Electric Industry Co., Ltd.            
3491|Nippon Electro-Sensory Devices Corporation    
12894|Nippon Kouatsu Electric Co., Ltd.            
4177|Nippon Printer Engineering Inc.               
6142|NIPPON PULSE MOTOR CO., LTD.                  
7523|Nippon Seiki Co., Ltd.                        
3587|Nippon Systemware Co., Ltd.                   
11996|Nippon Techno Lab., Inc.                     
2249|Nippon Telegraph and Telephone Corp.          
4745|Nippon Telesoft Co., Ltd.                     
8001|Nipro Diagnostics, Inc                        
2498|NISCA Corporation                             
3475|Nishitomo Co., Ltd.                           
1566|Nissei Electric Co.                           
2435|Nissha Printing Co., Ltd.                     
3570|Nisshin Electronics Co., Ltd.                 
5715|Nissho Electronics Co., Ltd.                  
11646|NISSIN ELECTRIC Corporation                  
3028|NISSIN INC.                                   
10076|NITA, LLC                                    
3906|Nital Consulting Services, Inc.               
10602|Nitero, Inc.                                 
2694|NITGen Co., Ltd.                              
11601|NITTA Corporation                            
7227|Nivis, LLC                                    
10998|Nix Sensor Ltd.                              
3218|Nixvue Systems PTE LTD                        
9676|NKC Co., Ltd.                                 
3066|NKE Corporation                               
1797|NKK Corporation                               
5909|NL Technology                                 
8360|nLighten Technologies (Shanghai) Co., Ltd.    
4993|N-LINE SYSTEM CO., LTD.                       
12925|NLU Products, LLC                            
1094|NMB Technologies Corporation                  
7169|No Climb Products Ltd.                        
7308|noax Technologies AG                          
11421|Nod Inc.                                     
1418|Nohau Corporation                             
9828|NOHMI BOSAI Ltd.                              
10975|Noiseless Security A/S                       
1057|Nokia Corporation                             
1190|Nokia Display Products                        
1157|Nokia Monitors                                
9517|Nokia Siemens Networks                       
11365|Nokia Technologies                          
12608|Nomad Goods, Inc.                           
6841|Nomadio Inc.                                 
7229|NONIN MEDICAL INC.                           
1874|Non-Standard, TSG                            
10795|NooElec Inc.                                
1270|Norand Corporation                           
12170|Norav Medical                               
8214|Norbit AS                                    
3589|Nordic ID                                    
6421|Nordic Semiconductor ASA                     
5308|NordNav Technologies AB                      
9527|Norel Systems Ltd.                           
3802|NORITAKE ITRON CORPORATION                   
5115|Noritsu Koki Co., Ltd.                       
5891|NormSoft, Inc.                               
8912|Norsonic AS                                  
7810|Nortech Systems                              
1117|Nortel Networks                              
4110|North American Pacific Industries, Corp.     
2793|North Shore Circuit Design L.L.P.            
9202|Northern Digital Inc.                        
2351|Northern Embedded Science                    
7963|NORTHROP GRUMMAN SPERRY MARINE               
11800|NorthStar Battery Company, LLC              
1259|Northstar Systems Corp.                      
8743|Northtronics Pty., Ltd.                      
9268|NOVA electronics, Inc.                       
2239|Nova Engineering, Inc.                       
7906|NOVA GAMING                                  
8063|NOVA Sensors                                 
6536|Novar Controls                               
3584|Novar GmbH                                   
10100|Novasina AG                                 
3565|Novasonics                                   
10987|NovaTech, LLC                               
1539|Novatek Microelectronics Corp.               
2519|NovAtel Inc.                                 
5136|Novatel Wireless, Inc.                       
7452|Novatron Oy                                  
1603|NOVATUS, Inc.                                
9883|Novel Data Solutions (Suzhou) Corporation    
11132|Noveltek Semiconductor Corp.                
11262|Novexx Solutions GmbH                       
10691|Noviga                                      
11008|Novitec Co., Ltd.                           
6696|NOVITUS SA                                 
8445|NOVO NORDISK A/S                           
12672|Novus Labs, LLC                           
8260|NOVUS PRODUTOS ELETRONICOS LTDA.           
11797|Now Technologies                          
10896|NowComputing, LLC                         
7690|NOX Medical                                
4662|Nozaki Insatsu Shigyo Co., Ltd.            
11897|NP System Development Co., Ltd.           
9794|NPP ELIKS America Inc. DBA T&M Atlantic    
12997|NSC Sicherheitstechnik GmbH               
4345|NSD Corporation                            
3433|NSI                                        
2206|NST Co., Ltd.                              
12869|Nsurt Technology (ShenZhen) Co., Ltd.     
7494|nSys Design Systems                        
5915|NT Ware Systemprogrammierung GmbH          
6699|NTI Corporation                            
10752|NTLab                                     
7009|n-Trance Security Ltd.                     
7062|N-Trig                                     
5301|NTS Telecom                                
13021|NTT Advanced Technology Corporation       
2620|NTT DoCoMo,Inc.                            
2072|NTT Electronics Corporation                
10803|NTT R&D Laboratories                      
11504|Nuand, LLC                                
2886|Nuark Co., Ltd.                            
5939|NUBYTECH INC.                              
4147|Nucam Corporation                          
6537|Nuconn Technology Corp.                    
3193|NuConnex Technologies PTE LTD              
7867|NuCORE Technology, Inc.                    
4032|NUDIAN ELECTRON CO., LTD.                  
9657|Nujira Ltd.                                
7252|NU-LEC INDUSTRIES                          
5604|Numark Industries                          
10442|NUMATA Corporation                        
8918|Numatic International Ltd.                 
10777|Numato Systems Pvt. Ltd.                  
21845|Number Five, Software                     
3900|Numesa, Inc.                               
3477|Numonics Corp.                             
6377|Numsite Corporation                        
8803|Nuovations                                 
11572|Nureva Inc.                               
8704|Nuribom                                    
12306|NURVV LIMITED                         
12595|NUTZ Corp.                            
2451|NuvoMedia, Inc.                        
1046|Nuvoton Technology Corp.               
4613|NV ADB TTV TECHNOLOGIES SA             
10357|nVideon, Inc.                         
2389|NVIDIA                                 
8041|NVIS, Inc.                             
11058|NVS Technologies AG                   
8137|NXP Semiconductors                     
9204|NXT Plc                                
3503|NXTV, Inc.                             
4683|NYKO Technologies, Inc.                
7793|NZXT Corporation                       
12637|O.C. Trading, Inc. dba Maxwest        
2967|O2Micro, Inc.                          
2433|Oak Technology Ltd.                    
1010|Oak Technology, Inc                    
5517|Oakley Inc.                            
1377|Oasis Design, Inc.                     
3837|Oasis Semiconductor                    
3164|Obbligato Objectives                   
6772|Oberthur Technologies                  
2090|Object Co., Ltd.                       
10404|Objective Solutions Sweden AB         
6989|Objet Geometries Ltd.                  
12090|Oblong Industries                     
9361|OBSERVATOR instruments b.v.            
10583|OBSIDIAN RESEARCH CORPORATION         
10782|Obsidian Technology                   
11192|OCC (Zhuhai) Electronic Co., Ltd.     
10334|Occam Robotics                        
10106|Occipital, Inc.                       
1641|Oce' Printing Systems GmbH             
1807|Oce' -Technologies B.V.                
2457|Ocean Optics, Inc.                     
12776|Ocean Sonics Ltd                      
11907|Ocean Tek Enterprise Co., Ltd.        
12639|Ocean Vision Environmental Research   
5833|OCT Co., Ltd.                          
2686|Octagon Systems Corporation            
2012|OCTAL-Engenharia de Sistemas S.A.      
2947|OCTAX Microscience                     
6895|Octekconn Incorporation                
7698|OCTRIAN                                
3968|OCULUS Optikgeraete GmbH               
10291|Oculus VR LLC                         
8678|OCZ Technology Group                         
12478|Odeon, Inc. dba Schiit Audio                
9790|Odin TeleSystems Inc.                        
8480|Odirrus Limited                              
12622|ODOYO International Limited                 
1569|ODU-Steckverbindungssysteme GmbH & Co. KG    
1685|ODU-USA, Inc.                                
11722|OEM Systems Co., Ltd.                       
3609|OeRSTED, Inc.                                
6740|Oestling Markiersysteme GmbH                 
7454|OFFCODE                                      
6488|Office Depot, Inc.                           
8014|OFF-NET SERVICE LIMITED                      
9729|OFI Testing Equipment, Inc.                  
2995|Ofuji Technology                             
8767|Oga, Inc.                                    
10650|Ogi Systems Ltd. by A.A. Lab Systems        
7323|Ohden Co., Ltd.                              
10651|Ohio Semitronics, Inc.                      
4849|OHIRA GIKEN, IND. CO., LTD.                  
3947|OHM ELECTRIC CO., LTD.                       
11832|OHM ELECTRONIC INC.                         
8451|OHMORI ELECTRIC INDUSTRIES CO., LTD.         
12264|O-JIN Corporation                           
6116|OKB SAPR                                     
1724|Oki Data Corporation                         
1802|Oki Electric Industry Co., Ltd.              
1239|Oki Semiconductor                            
2421|OL'E Communications, Inc.                    
12211|OLEDCOMM                                    
11622|Oley Company Limited                        
9736|OLHO tronic GmbH                             
7958|Olidata SpA                                  
5562|Olimex Ltd.                                  
2275|OLITEC                                       
8948|Olive Global Holding Pvt. Ltd.               
2876|Olivetti S.p.A                               
10908|Olorin AB                                   
11046|Oltrade LLC                                 
2367|OLYMPIA Telecom Vertriebs GmbH               
1972|OLYMPUS CORPORATION                          
3138|OMAX Corporation                             
9915|Omega Elektronik Sanayi ve Ticaret A.S.      
10866|Omega Engineering                           
3775|Omega Technology Inc.                        
3187|Omega Well Monitoring                        
5485|OMICRON electronics GmbH                     
13108|Ommo Technologies Inc.                                   
12132|Omnicharge Inc.                                          
2873|Omnidirectional Control Technology Inc.                   
9101|OMNIO Corporation                                         
6311|Omniprint Inc.                                            
6236|Omnisec AG                                                
1449|OmniVision Technologies, Inc.                             
9344|Omniware Inc.                                             
1424|OMRON Corporation                                         
2944|Omtronix Engineering Corp.                                
4183|ON Semiconductor                                          
2755|ON Semiconductor (System Solutions Co., Ltd)              
8791|On the Go Video, Inc.                                     
8138|ON TIM Technologies Ltd.                                  
4233|On Track Innovations Ltd.                                 
10566|OnAsset Intelligence Inc.                                
11449|On-Bright Electronics (Shanghai) Co., Ltd.               
7912|ONDA COMMUNICATION S.p.a.                                 
12201|ONDEMAND LABORATORY CO., Ltd.                            
13165|One Network BV                                           
8420|Onecell Technologies                                      
6929|OneClick Technologies Ltd.                                
2606|ONE-O-ONE iSOLUTIONS                                      
13041|Onera B.V.                                               
8414|OneSail HK Ltd.                                           
7341|ONE-TOO                                                   
9734|O-Network Engineering AB                                  
4367|OneVision Corporation                                     
8212|ONKEN CORPORATION                                         
1862|ONKYO Corporation                                         
9080|OnLive, INC.                                              
1955|ONNTO Corp.                                               
5390|Ono Sokki Co., Ltd.                                       
2838|onscreen24                                                
3867|Onset Computer Corporation                                
21930|OnSpec Electronic Inc.                                   
3349|OnStream b.v.                                             
5520|Onsu Data Telecommunication Technology (Shenzhen) Fty.    
